,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
787,3,전통시장,2130320,암사종합시장,12,,,,,,,,,
788,3,골목상권,2111061,암사역 1번,13,1.0,,,,,,,,
789,3,골목상권,2111059,강동역 4번(강풀만화거리),27,1.0,1.0,,,,,,,
790,3,발달상권,2120248,명일역,90,3.0,3.0,,,,,,,
791,3,골목상권,2111060,암사역 2번(서울강동초등학교),32,,,,,,,,,
792,3,골목상권,2111004,삼전역 1번,36,2.0,1.0,,,,,,,
793,3,골목상권,2111026,문정역 2번,17,1.0,1.0,,,,,,,
794,3,발달상권,2120240,개롱역,35,,4.0,,,,,,,
795,3,골목상권,2111016,송파역 2번,11,3.0,,,,,,,,
796,3,발달상권,2120239,오금역,24,2.0,2.0,,,,,,,
797,3,골목상권,2111032,방이역 1번,7,,,,,,,,,
798,3,골목상권,2111044,남천초등학교,17,1.0,,,,,,,,
799,3,발달상권,2120242,강동구청역,44,2.0,3.0,,,,,,,
800,3,골목상권,2111088,고덕동성당,11,,,,,,,,,
801,3,골목상권,2110399,창2동주민센터,24,1.0,,,,,,,,
802,3,골목상권,2111021,방이역 4번,21,2.0,,,,,,,,
803,3,골목상권,2110225,촬영소사거리,6,,,,,,,,,
804,3,발달상권,2120199,경복아파트교차로,10,,1.0,,,,,,,
805,3,발달상권,2120166,방배역,91,5.0,4.0,5.0,,,,,,
806,3,골목상권,2110922,내방역 1번,4,1.0,,,,,,,,
807,3,발달상권,2120181,교육개발원입구사거리,20,3.0,2.0,,,,,,,
808,3,발달상권,2120165,서래마을카페거리(서래마을),35,1.0,5.0,,,,,,,
809,3,골목상권,2110908,구반포역,11,,3.0,,,1.0,,,,
810,3,발달상권,2120172,교대입구교차로,63,1.0,7.0,2.0,,,,,,
811,3,골목상권,2110035,동묘앞역 2번,12,1.0,,,,,,,,
812,3,발달상권,2120192,뱅뱅사거리,87,2.0,13.0,,,,,,,
813,3,골목상권,2110821,보라매역 2번,12,,,,,,,,,
814,3,전통시장,2130268,상도전통시장,20,1.0,,,,,,,,
815,3,골목상권,2110833,상도역 2번,11,,,,,,,,,
816,3,골목상권,2110748,백산초등학교,12,,,,,,,,,
817,3,발달상권,2120179,양재역,122,3.0,12.0,,,,,,,
818,3,전통시장,2130236,비단길현대시장(현대시장),29,,1.0,,,,,,,
819,3,골목상권,2110732,가산초등학교(세일중학교),20,,1.0,,,,,,,
820,3,골목상권,2110685,금강수목원아파트,4,,,,,,,,,
821,3,골목상권,2110686,수궁동주민센터,31,2.0,,,,1.0,,,,
822,3,골목상권,2110718,한국SGI본부,17,1.0,,,,,,,,
823,3,골목상권,2110720,대림역 2번,20,,,,,,,,,
824,3,골목상권,2110656,까치산역 3번,61,1.0,,,,,,,,
825,3,발달상권,2120020,시청역_1번,31,4.0,4.0,,,,,,,
826,3,전통시장,2130214,송화벽화시장(송화골목시장),29,,1.0,,,,,,,
827,3,골목상권,2110689,오류동역 3번,12,3.0,,,,,,,,
828,3,골목상권,2110634,송정역 3번,27,1.0,1.0,,,,,,,
829,3,전통시장,2130202,신영시장,6,,,,,,,,,
830,3,골목상권,2110456,구산보건지소,17,2.0,,,,,,,,
831,3,발달상권,2120111,목동사거리,42,1.0,1.0,,,,,,,
832,3,골목상권,2110446,내를건너서숲으로도서관,7,1.0,,,,,,,,
833,3,발달상권,2120195,성수대교남단,51,,8.0,,,,,,,
834,3,골목상권,2110605,목동센트럴아이파크앞,9,1.0,1.0,,,,,,,
835,3,골목상권,2110488,우리은행응암동지점,14,,3.0,,,,,,,
836,3,골목상권,2110477,은평세무서,19,3.0,2.0,,,,,,,
837,3,골목상권,2110457,예일여고,10,,,,,,,,,
838,3,골목상권,2110483,연천초등학교,5,,,,,,,,,
839,3,발달상권,2120062,신설동역,84,4.0,6.0,,,1.0,,,,
840,3,골목상권,2110586,서울서부지방법원,22,1.0,1.0,,,,,,,
841,3,골목상권,2110629,송정역 4번,1,,,,,,,,,
842,3,골목상권,2110800,영등포동성당,1,,,,,,,,,
843,3,전통시장,2130245,영일시장,4,,,,,,,,,
844,3,전통시장,2130030,을지로지하보도쇼핑센터(을지입구지하상가),1,,,,,,,,,
845,3,전통시장,2130286,신신림시장(삼성동시장),1,,,,,,,,,
846,3,전통시장,2130077,조양시장,1,,,,,,,,,
847,3,골목상권,2110726,금천철쭉어린이공원(금하마을),3,,,,,,,,,
848,3,전통시장,2130099,전농로터리시장,5,,1.0,,,,,,,
849,3,골목상권,2110841,중대부중,1,,,,,,,,,
850,3,골목상권,2110603,지향초등학교,11,,,,,,,,,
851,3,골목상권,2110506,연희임광아파트,2,,,,,,,,,
852,3,발달상권,2120115,김포공항역(김포공항),8,,,,,,,,,
853,3,전통시장,2130145,쌍문역둘리상점가,4,1.0,,,,,,,,
854,3,골목상권,2110882,신성초등학교,17,1.0,,,,,,,,
855,3,전통시장,2130191,홍대 걷고싶은 거리,4,,,,,,,,,
856,3,전통시장,2130113,신아타운,14,1.0,2.0,,,,,,,
857,3,전통시장,2130084,신성시장(신성골목시장),11,,1.0,,,,,,,
858,3,골목상권,2111070,천호초등학교,7,,,,,,,,,
859,3,골목상권,2110622,달마을공원,8,1.0,,,,,,,,
860,3,골목상권,2111081,둔촌푸르지오아파트,4,,1.0,,,,,,,
861,3,골목상권,2110028,이화달팽이길,14,1.0,,2.0,,,,,,
862,3,골목상권,2110930,서초동성당,8,,,,,,,,,
863,3,골목상권,2110034,창신1동주민센터,4,1.0,,,,,,,,
864,3,골목상권,2110194,홍파초등학교,4,,,,,,,,,
865,3,골목상권,2110188,용두동신동아아파트,8,1.0,,,,,,,,
866,3,골목상권,2110996,대치2동주민센터,8,2.0,,,,,,,,
867,3,전통시장,2130257,영등포시장기계공구상가,2,,,,,,,,,
868,3,전통시장,2130119,정릉아리랑시장,12,,1.0,,,,,,,
869,3,골목상권,2110276,신내IC북측,5,,,,,,,,,
870,3,골목상권,2110281,길상사,14,1.0,,4.0,,,,,,
871,3,전통시장,2130010,종로신진시장,11,,,,,,,,,
872,3,골목상권,2110067,배문고등학교,14,,1.0,3.0,,,,,,
873,3,전통시장,2130301,양재시장,3,,,,,,,,,
874,3,골목상권,2110924,반포4동주민센터(몽마르뜨공원),2,1.0,,,,,,,,
875,3,골목상권,2110739,시흥3동 우편취급국,6,1.0,,,,,,,,
876,3,골목상권,2110741,독산2동주민센터,10,1.0,,,,,,,,
877,3,골목상권,2110708,화원어린이공원,5,1.0,,,,,,,,
878,3,골목상권,2110728,두산초등학교,10,,,,,,,,,
879,3,골목상권,2110611,신정역 1번,5,1.0,,,,,,,,
880,3,골목상권,2110190,고대앞사거리,6,,,,,,,,,
881,3,골목상권,2110628,신목동역,6,,,,,,,,,
882,3,전통시장,2130165,"대림골목시장(대림시장, 양지시장)",9,,,,,2.0,,,,
883,3,골목상권,2110707,구로창업지원센터,12,,,,,,,,,
884,3,골목상권,2110599,신월1파출소,13,,,,,,,,,
885,3,골목상권,2110579,마포역 4번,3,1.0,,,,,,,,
886,3,발달상권,2120117,강서농산물도매시장,8,,1.0,,,1.0,,,,
887,3,발달상권,2120098,DMC(디지털미디어시티),72,3.0,9.0,,,,,,,
888,3,골목상권,2110453,신사1동주민센터,25,2.0,,,,,,,,
889,3,골목상권,2110234,중랑역 4번,13,,,,,,,,,
890,3,발달상권,2120089,구파발역,8,,1.0,,,,,,,
891,3,전통시장,2130157,상계중앙시장,18,1.0,1.0,,,,,,,
892,3,골목상권,2110431,상계역,27,,1.0,,,,,,,
893,3,골목상권,2110432,대진고등학교,12,1.0,,,,,,,,
894,3,골목상권,2110418,광운대학교 남단,14,,,2.0,,,,,,
895,3,골목상권,2110489,불광역 3번,2,,,,,,,,,
896,3,골목상권,2110211,전곡마을마당공원,14,,,,,,,,,
897,3,골목상권,2110205,경희대삼거리,12,1.0,,,,,,,,
898,3,골목상권,2110531,홍지문,9,,,,,,,,,
899,3,발달상권,2120007,북촌(안국역),36,2.0,5.0,,,,,,,
900,3,전통시장,2130221,"남부골목시장(남부화곡시장, 남부시장)",33,1.0,1.0,,,,,,,
901,3,골목상권,2110926,신중초등학교,7,,,,,,,,,
902,3,발달상권,2120005,삼청동,16,3.0,1.0,2.0,,,,,,
903,3,골목상권,2110032,수족관거리,4,1.0,1.0,,,,,,,
904,3,골목상권,2110840,중앙대학교,14,,,,,,,,,
905,3,골목상권,2110832,노량진초등학교,13,1.0,1.0,,,,,,,
906,3,골목상권,2110647,화곡역 5번,12,,,,,,,,,
907,3,전통시장,2130310,강남개포시장,30,,3.0,,,,,,,
908,3,골목상권,2110997,대청초등학교,45,1.0,,,,,,,,
909,3,발달상권,2120198,구역삼세무서,33,2.0,3.0,,,,,,,
910,3,발달상권,2120231,가락시장,25,1.0,4.0,,,1.0,,,,
911,3,발달상권,2120204,르네상스호텔사거리,30,1.0,7.0,,,,,,,
912,3,골목상권,2110983,국립국악고등학교,3,1.0,,,,,,,,
913,3,골목상권,2110988,청담역 3번,2,,,,,,,,,
914,3,발달상권,2120003,광화문역,116,6.0,27.0,,,,,,,
915,3,골목상권,2110893,관악소방서(문영여고),1,,,,,,,,,
916,3,골목상권,2110858,신대방역 1번,7,1.0,,,,,,,,
917,3,골목상권,2110880,신림역 1번,7,1.0,,,,,,,,
918,3,전통시장,2130285,서원동상점가,31,1.0,,,,,,,,
919,3,골목상권,2110901,인헌고등학교(인헌중학교),18,,,,,,,,,
920,3,골목상권,2110895,샤로수길,23,2.0,,,,,,,,
921,3,골목상권,2110805,신길새마을금고신길4동지점,6,,,,,,,,,
922,3,발달상권,2120145,영등포역(영등포),200,4.0,11.0,1.0,,,30.0,,,
923,3,골목상권,2110760,선유도역 6번,22,2.0,1.0,,,,,,,
924,3,전통시장,2130241,선유도역 골목형상점가,14,2.0,1.0,,,,,,,
925,3,골목상권,2110762,선유도역 1번,51,4.0,3.0,,,,,,,
926,3,골목상권,2110817,대방역 4번,10,1.0,,,,,,,,
927,3,발달상권,2120138,당산2동(영등포우체국),22,3.0,2.0,,,,,,,
928,3,발달상권,2120158,녹두거리(대학동),41,1.0,2.0,,,,,,,
929,3,골목상권,2110560,마포FM,9,,1.0,,,,,,,
930,3,골목상권,2110576,대흥역 3번,11,,1.0,,,,,,,
931,3,골목상권,2110582,이대역 5번,16,,,,,,,,,
932,3,발달상권,2120148,국회의사당역(국회의사당),70,2.0,16.0,,,,,,,
933,3,골목상권,2110503,명지대학교교회,29,,1.0,2.0,,,,,,
934,3,골목상권,2110516,정원여중,10,,,,,,,,,
935,3,발달상권,2120103,홍대입구역(홍대),91,3.0,6.0,,,,,,,
936,3,전통시장,2130129,장미원골목시장,8,1.0,1.0,,,,,,,
937,3,전통시장,2130143,방천골목시장,6,,,,,,,,,
938,3,골목상권,2110537,충정로현대아파트,18,1.0,1.0,1.0,,,,,,
939,3,골목상권,2110360,수유초등학교,23,1.0,,,,,,,,
940,3,발달상권,2120076,수유역,189,3.0,8.0,,,,24.0,,,
941,3,골목상권,2110283,성북초등학교앞,7,,1.0,,,,,,,
942,3,골목상권,2110294,서경대학교,24,2.0,1.0,1.0,,,,,,
943,3,발달상권,2120095,홍제역,98,4.0,2.0,,,,,,,
944,3,골목상권,2110298,솔숲어린이공원,5,1.0,,,,,,,,
945,3,골목상권,2110302,보문역 8번,18,,1.0,,,,,,,
946,3,골목상권,2110269,용마문화복지센터,11,,,,,,,,,
947,3,골목상권,2110263,면목역 1번,17,,,,,3.0,,,,
948,3,골목상권,2110264,면목역 2번,32,2.0,,,,2.0,,,,
949,3,골목상권,2110314,종암경찰서,33,3.0,,,,,,,,
950,3,발달상권,2120072,성신여대,94,,5.0,2.0,,,,,,
951,3,발달상권,2120008,인사동,50,1.0,4.0,,,,,,,
952,3,골목상권,2110150,중곡1동 마을마당,7,,,,,,,,,
953,3,전통시장,2130067,왕십리도선동상점가,35,,1.0,,,,,,,
954,3,전통시장,2130072,성동용답상가시장,26,1.0,1.0,,,,,,,
955,3,골목상권,2110132,성수2가3동주민센터,7,1.0,,,,,,,,
956,3,골목상권,2110129,성원어린이공원,2,,,,,,,,,
957,3,골목상권,2110265,망우역 1번,20,1.0,,,,,,,,
958,3,골목상권,2110119,마장지하차도,1,,,,,,,,,
959,3,발달상권,2120038,약수역,80,3.0,3.0,,,,,,,
960,3,전통시장,2130041,신평화패션타운(청계6가 지하도상가),3,,1.0,,,,,,,
961,3,발달상권,2120033,을지로4가역,28,,2.0,,,,,,,
962,3,발달상권,2120032,충무로역,73,3.0,5.0,1.0,,,,,,
963,3,발달상권,2120030,중부경찰서(영화인의거리),40,4.0,5.0,,,,,,,
964,3,발달상권,2120028,명동(명동거리),166,4.0,13.0,1.0,,,,,,
965,3,발달상권,2120026,을지로입구역,59,4.0,19.0,,,,,,,
966,3,발달상권,2120001,서대문역,81,4.0,6.0,1.0,,,,,,
967,3,발달상권,2120049,왕십리역(왕십리),70,3.0,1.0,,,,,,,
968,3,발달상권,2120048,금호역,44,,3.0,,,,,,,
969,3,골목상권,2110110,상왕십리역 6번,9,,,,,,,,,
970,3,골목상권,2110062,한강로동땡땡거리(은행나무길),26,4.0,1.0,,,1.0,,,,
971,3,발달상권,2120044,삼각지역,30,1.0,1.0,,,,,,,
972,3,골목상권,2110069,숙대입구,32,3.0,1.0,7.0,,,,,,
973,3,전통시장,2130027,명동지하쇼핑센터(소공동지하쇼핑센터),2,,,,,,,,,
974,3,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,426,14.0,57.0,1.0,1.0,2.0,,,,
975,3,발달상권,2120046,이태원(이태원역),56,2.0,5.0,,,3.0,,,,
976,3,골목상권,2110084,경리단길북측,24,2.0,1.0,,,,,,,
977,3,발달상권,2120246,길동역,129,1.0,8.0,,,,,,,
978,3,골목상권,2111067,강동구립성내도서관,8,1.0,,,,,,,,
979,3,발달상권,2120244,암사역,58,1.0,4.0,,,,,,,
980,3,골목상권,2111003,삼전역 4번,25,1.0,2.0,,,,,,,
981,3,골목상권,2111028,문현중학교(장지역 1번),11,,,,,,,,,
982,3,골목상권,2111007,석촌고분역 4번,10,,,,,,,,,
983,3,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),15,2.0,,,,,,,,
984,3,골목상권,2111020,방이동고분군(방산고등학교),5,,,,,,,,,
985,3,골목상권,2111046,마천역(마천초등학교),53,4.0,1.0,,,,,,,
986,3,발달상권,2120233,몽촌토성역,32,,2.0,,,,,,,
987,3,골목상권,2110463,응암3동주민센터,17,1.0,,,,,,,,
988,3,발달상권,2120234,가락시장역,62,1.0,6.0,,,,,,,
989,3,발달상권,2120017,동묘앞역(동묘),49,3.0,2.0,,,,,,,
990,3,발달상권,2120086,태릉입구역,24,1.0,1.0,,,,,,,
991,3,전통시장,2130313,방이시장,33,,1.0,,,,,,,
992,3,발달상권,2120208,청담사거리(청담동명품거리),93,5.0,7.0,1.0,,,,,,
993,3,전통시장,2130304,신사상가,7,,1.0,,,1.0,,,,
994,3,발달상권,2120149,여의도역(여의도),161,5.0,41.0,,,,,,,
995,3,발달상권,2120200,학동사거리,78,1.0,4.0,,,,,,,
996,3,골목상권,2110945,본마을노인복지센터(서초구립내곡도서관),7,,,,,,,,,
997,3,골목상권,2110944,서울나래학교(염곡어린이공원),9,2.0,,,,1.0,,,,
998,3,골목상권,2110942,염곡동 구룡사(포이동성당),8,,,,,,,,,
999,3,골목상권,2110907,방배초등학교,7,,,,,,,,,
1000,3,발달상권,2120178,신사역,167,2.0,7.0,,,,,,,
1001,3,발달상권,2120213,삼성중앙역,41,2.0,3.0,,,,,,,
1002,3,발달상권,2120162,방배동카페골목,21,,,,,,,,,
1003,3,골목상권,2110933,한국상담대학원대학교,3,,,1.0,,,,,,
1004,3,발달상권,2120167,고속터미널(고속터미널역),78,1.0,8.0,,,,,,,
1005,3,골목상권,2110943,법제교육센터(버들어린이공원),7,,1.0,,,,,,,
1006,3,골목상권,2110830,상도초등학교,11,2.0,,,,,,,,
1007,3,전통시장,2130274,사당1동먹자골목상점가(사당1동먹자골목),16,,2.0,,,,,,,
1008,3,골목상권,2110743,시흥초등학교(시흥1동우체국),15,2.0,,,,,,,,
1009,3,골목상권,2110744,독산동성당,20,2.0,,,,,,,,
1010,3,골목상권,2110729,가산동우체국,23,1.0,,,,,,,,
1011,3,발달상권,2120205,매봉역,23,1.0,1.0,,,,,,,
1012,3,골목상권,2110714,구로4동주민센터,35,2.0,,,,1.0,,,,
1013,3,골목상권,2110654,까치산역 4번,30,1.0,,,,,,,,
1014,3,골목상권,2110638,신방화역 2번,32,,1.0,,,,,,,
1015,3,골목상권,2110657,양천향교역 5번,13,1.0,1.0,,,,,,,
1016,3,전통시장,2130217,화곡본동시장,9,,,,,,,,,
1017,3,골목상권,2110671,등촌1동주민센터,12,1.0,,,,,,,,
1018,3,골목상권,2110630,공항시장역 1번,25,1.0,,,,,,,,
1019,3,골목상권,2110600,신월7동주민센터,13,3.0,,,,,,,,
1020,3,전통시장,2130199,신월3동 골목시장,2,,,,,,,,,
1021,3,골목상권,2110620,목동보건지소,22,1.0,1.0,,,,,,,
1022,3,발달상권,2120113,오목교역,66,1.0,5.0,,,,,,,
1023,3,골목상권,2110617,등촌역 4번,9,,,,,,,,,
1024,3,골목상권,2110228,장안근린공원,16,2.0,,,,,,,,
1025,3,골목상권,2110695,개봉1동주민센터,25,2.0,1.0,,,,,,,
1026,3,발달상권,2120092,불광역,37,,1.0,,,,,,,
1027,3,골목상권,2110473,구산역 1번,18,1.0,,,,,,,,
1028,3,골목상권,2110454,선정중학교,5,1.0,,,,,,,,
1029,3,골목상권,2110467,은평요양병원,21,,,,,,,,,
1030,3,골목상권,2110475,백련산해모로아파트,10,,,,,,,,,
1031,3,골목상권,2110486,은평구청,8,,,,,,,,,
1032,3,발달상권,2120045,남영동 먹자골목,31,3.0,3.0,,,,,,,
1033,3,골목상권,2110187,제기동역 6번,24,,1.0,,,,,,,
1034,3,골목상권,2110120,서울숲카페거리,1,,,,,,,,,
1035,3,전통시장,2130092,청량리농수산물시장,3,,,,,,,,,
1036,3,전통시장,2130178,이대 앞 스타트업 상점가,1,1.0,,,,,,,,
1037,3,전통시장,2130316,마천시장,1,,,,,,,,,
1038,3,골목상권,2110921,서울프랑스학교,1,,,,,,,,,
1039,3,전통시장,2130220,등마루시장,1,,,,,,,,,
1040,3,골목상권,2110761,문래동남성맨션,3,,,,,,,,,
1041,3,전통시장,2130045,광희패션몰,1,,,,,1.0,,,,
1042,3,골목상권,2110959,신구중학교,3,,,,,,,,,
1043,3,골목상권,2110949,한남IC,3,,,,,,,,,
1044,3,발달상권,2120174,논현역 5번,2,,,,,,,,,
1045,3,골목상권,2110734,금천파출소,3,,,,,,,,,
1046,3,전통시장,2130126,새석관시장,2,,,,,1.0,,,,
1047,3,전통시장,2130118,정릉골 골목형상점가,11,,,,,,,,,
1048,3,골목상권,2110279,신내역 2번,13,,,,,,,,,
1049,3,골목상권,2111017,송파나루역 3번,6,1.0,,,,,,,,
1050,3,전통시장,2130212,공항시장,6,1.0,,,,2.0,,,,
1051,3,골목상권,2110422,노원역 9번,9,,,,,,,,,
1052,3,전통시장,2130003,종각지하쇼핑센터,3,,,,,1.0,,,,
1053,3,전통시장,2130152,오!도봉거리 상점가,8,,,,,,,,,
1054,3,전통시장,2130309,은마종합상점가,18,1.0,2.0,,,,,,,
1055,3,전통시장,2130253,영신상가(제일상가),1,,,,,,,,,
1056,3,골목상권,2110773,당산역 13번,2,,,,,,,,,
1057,3,전통시장,2130124,번동시장,1,,,,,1.0,,,,
1058,3,전통시장,2130074,영동교골목시장,1,,,,,,,,,
1059,3,전통시장,2130082,면곡골목시장,3,,,,,1.0,,,,
1060,3,골목상권,2110105,금동어린이공원,7,,,,,,,,,
1061,3,전통시장,2130042,약수시장,10,,1.0,,,,,,,
1062,3,전통시장,2130087,경동광성상가(경동시장),8,1.0,,,,,,,,
1063,3,골목상권,2110706,그라운드 고척,9,,,,,,,,,
1064,3,골목상권,2110699,덕의초등학교,13,,,,,,,,,
1065,3,골목상권,2110990,청담역 12번,4,,,,,,,,,
1066,3,골목상권,2110889,봉천역 6번,1,,,,,,,,,
1067,3,전통시장,2130283,신원시장,5,,,,,,,,,
1068,3,골목상권,2110782,영등포시장역 4번,8,2.0,,,,,,,,
1069,3,골목상권,2110587,공덕동주민센터,4,1.0,,,,,,,,
1070,3,골목상권,2110551,성서초등학교,6,,,,,,,,,
1071,3,골목상권,2110522,홍제역 3번,7,,,,,,,,,
1072,3,골목상권,2110561,상수역 4번,3,1.0,,,,,,,,
1073,3,골목상권,2110510,홍연시장,6,,,,,,,,,
1074,3,골목상권,2110380,강북문화정보도서관,6,,,,,,,,,
1075,3,골목상권,2110280,북정마을,13,,,,,,,,,
1076,3,골목상권,2110273,장스여성병원,22,,1.0,,,,,,,
1077,3,전통시장,2130105,장미제일시장(중화동제일시장),6,,,,,,,,,
1078,3,골목상권,2110127,성수1가1동주민센터,5,2.0,,,,,,,,
1079,3,골목상권,2110076,삼각지역 14번,4,2.0,,,,,,,,
1080,3,전통시장,2130038,"평화시장(통일상가, 동화상가)",17,,3.0,,,,,,,
1081,3,전통시장,2130047,테크노상가(엘리시움),5,,,,,,,,,
1082,3,전통시장,2130050,청평화시장,2,,,,,,,,,
1083,3,전통시장,2130096,동부시장,4,,,,,,,,,
1084,3,골목상권,2111064,둔촌동역 4번,3,1.0,,,,,,,,
1085,3,골목상권,2111058,성내중학교,4,,,,,,,,,
1086,3,골목상권,2111069,천호1동주민센터,9,2.0,,,,,,,,
1087,3,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,,,,,,,,,
1088,3,발달상권,2120064,경희대학교(경희대),16,,1.0,,,,,,,
1089,3,전통시장,2130266,만양로상점가,5,,,,,,,,,
1090,3,전통시장,2130196,공덕시장,10,,,,,1.0,,,,
1091,3,골목상권,2110999,윗방죽마을공원,10,,1.0,,,,,,,
