기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,골목상권,2110367,강북구청,CS100001,한식음식점,28451,19148,9303,4009,3708,3357,3892,4182,5371,3932,489,172,6505,3254,13241,4790,15588,10823,166,3874,5452,4920,6672,5329,28
2022,4,골목상권,2110366,광산사거리,CS100001,한식음식점,27362,19084,8278,3981,3854,3359,3729,4161,4494,3784,207,3785,9936,3751,8522,1161,17249,8422,63,1903,3691,5030,7645,7338,19
2022,4,골목상권,2110365,미아역 5번,CS100001,한식음식점,19235,12684,6551,2344,1919,2397,2541,3483,3773,2778,343,109,2205,1623,9989,4966,11500,7278,233,3617,3966,4295,4152,2515,16
2022,4,골목상권,2110364,미아역 8번,CS100001,한식음식점,11919,8215,3704,1279,1704,1755,1644,1833,1942,1762,739,412,2879,1563,4540,1786,7341,3790,22,1173,1793,2992,2917,2238,17
2022,4,골목상권,2110363,송천동주민센터,CS100001,한식음식점,1618,919,699,187,51,136,238,307,393,306,,,255,323,700,340,1193,323,17,170,289,442,358,238,*
2022,4,골목상권,2110362,우이천 계성교,CS100001,한식음식점,17375,13544,3831,2584,3182,2849,2219,2710,3594,237,135,174,7780,4209,4448,629,7468,9587,83,1428,2224,3147,4533,5639,15
2022,4,골목상권,2110361,삼양사거리역 1번,CS100001,한식음식점,941,766,175,77,144,216,92,237,104,71,5,,159,85,501,191,641,260,,214,127,173,166,220,9
2022,4,골목상권,2110360,수유초등학교,CS100001,한식음식점,40876,28018,12858,3703,5887,6138,5936,6354,6866,5992,1323,3022,13871,6152,13019,3489,26140,12750,37,3611,6111,10227,10563,8342,32
2022,4,골목상권,2110359,수유시장옆,CS100001,한식음식점,15922,11614,4308,1509,2657,2305,2275,2868,2825,1483,335,63,5131,2067,6756,1570,10773,4362,248,1448,3070,3464,4107,2790,14
2022,4,골목상권,2110358,인수동 우편취급국,CS100001,한식음식점,8021,5212,2809,815,1129,1040,884,1344,1632,1177,618,51,1723,893,3233,1503,4677,3044,17,1165,1364,1587,1768,1821,16
2022,4,골목상권,2110357,가오리역 1번,CS100001,한식음식점,12411,8944,3467,1982,1514,1407,1792,2249,1677,1790,245,314,4878,2137,4344,493,6763,5154,56,959,1818,2337,3393,3355,10
