기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,3,골목상권,2110457,예일여고,CS100007,치킨전문점,30278690,21737635,8541055,4391284,4895918,3355855,2922260,6172318,6029299,2511756,259819,,941522,2277504,18453559,8346286,17391494,12887196,440526,2271427,4172370,9544270,10207273,3642824,*
2022,3,골목상권,2110456,구산보건지소,CS100007,치킨전문점,35071625,25349322,9722303,1315246,5635923,5321573,5674474,7402106,4445581,5276722,529483,,,1416028,21742993,11383121,14635168,14457897,722075,1453322,5483841,8487622,8438221,4507985,5
2022,3,골목상권,2110455,역촌노인복지관,CS100007,치킨전문점,121783523,85754782,36028741,17011065,17406170,13711338,13862511,23763698,20373968,15654773,466303,,4427380,13672731,67876040,35341069,65524735,51513019,2251835,8435484,18247665,38701285,31988194,17413291,3
2022,3,골목상권,2110454,선정중학교,CS100007,치킨전문점,35029558,25592693,9436865,3870102,5079262,4244574,5496037,6902718,6271085,3165780,2358127,123721,1582508,4015518,16562798,10386886,18386802,16027677,329237,3398245,5574235,10278058,9043895,5790810,3
2022,3,골목상권,2110453,신사1동주민센터,CS100007,치킨전문점,63013478,40368370,22645108,10559177,675095,11026552,9617506,8490040,10622648,12022460,,,4454473,6456677,38617739,13484589,41256344,21757134,1114100,8918633,12593443,14857692,15390988,10138622,*
2022,3,골목상권,2110452,새절역 3번,CS100007,치킨전문점,147639568,103928169,43711399,11292851,21672780,24352075,16773424,29837039,25092383,18619016,6326180,271843,4406851,9926903,87265225,39442566,87286249,57165882,4339863,16996838,20338816,37483132,44982595,20310886,4
2022,3,골목상권,2110451,증산역 4번,CS100007,치킨전문점,42508204,25010655,17497549,3949411,2594527,5186190,4834723,8445804,7816103,9681446,2939398,,,2685218,23634091,13249497,27770953,14325849,117537,3980914,8258063,9163544,11335851,9240894,3
2022,3,골목상권,2110450,시립서북병원,CS100007,치킨전문점,41950641,30381517,11569124,4515443,5439789,5609651,4878962,9937672,7193036,4376088,1825145,,1215773,4242575,23670493,10996655,20474158,20119353,863459,5916624,7236295,10611629,11591920,4373582,5
2022,3,골목상권,2110449,증산역 3번,CS100007,치킨전문점,62728914,40924483,21804431,6898462,7542331,7704988,7803510,10975192,11574978,10229453,322959,,2070031,6060481,35347127,18928316,33109766,28823948,1066219,4750187,10171018,19740441,17255105,8950745,*
2022,3,골목상권,2110447,구산초등학교,CS100007,치킨전문점,49869187,45530943,4338244,12863816,12863816,1958964,8455385,9388962,1847572,2490672,,,,10778551,19465350,6761470,8315085,3588580,,,2238421,5127887,2224733,2312627,*
2022,3,골목상권,2110445,덕산중학교,CS100007,치킨전문점,16990798,11316483,5674315,1928946,2204892,2772859,1752126,2657660,2620151,3054164,,,,364356,11453117,5173325,11133531,5857267,,498905,2795358,5465052,5818416,2413067,*
2022,3,골목상권,2110441,영신여고,CS100007,치킨전문점,109482847,66386462,43096385,18664215,10910269,12942210,8552921,15316847,24455232,18641153,1675905,,8667631,11892033,62918994,24328284,58450306,48950362,1785998,7459639,14293741,39866837,36221997,7772455,6
