,Unnamed: 0.1,Unnamed: 0,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
1072,1126.0,81879,2022,2,발달상권,2120031,을지로3가역,CS100004,양식음식점,24325,21783.0,2522.0,4033.0,4414.0,4369.0,4339.0,4628.0,1430.0,1092.0,68.0,20.0,16520.0,1582.0,5659.0,476.0,8511.0,11396.0,37.0,5087.0,8299.0,4652.0,1368.0,461.0,26
1073,1127.0,81906,2022,2,발달상권,2120030,중부경찰서(영화인의거리),CS100004,양식음식점,5666,4018.0,1648.0,704.0,782.0,767.0,811.0,954.0,1260.0,388.0,258.0,4.0,2675.0,272.0,1471.0,986.0,3541.0,1710.0,56.0,1808.0,1722.0,898.0,559.0,210.0,9
1074,1128.0,81924,2022,2,발달상권,2120029,을지로2가,CS100004,양식음식점,2578,1174.0,420.0,232.0,254.0,244.0,176.0,268.0,228.0,192.0,0.0,984.0,783.0,211.0,508.0,92.0,501.0,793.0,0.0,497.0,454.0,211.0,89.0,43.0,*
1075,1129.0,81962,2022,2,발달상권,2120028,명동(명동거리),CS100004,양식음식점,39196,26883.0,12313.0,5107.0,5022.0,5191.0,5355.0,6208.0,6428.0,5885.0,91.0,150.0,17733.0,7452.0,11856.0,1914.0,15725.0,18125.0,169.0,7625.0,11013.0,7274.0,4555.0,3217.0,37
1076,1130.0,81991,2022,2,발달상권,2120027,명동역(명동재미로),CS100004,양식음식점,4679,3739.0,940.0,168.0,975.0,805.0,874.0,917.0,380.0,560.0,0.0,0.0,2697.0,471.0,1466.0,45.0,1881.0,2239.0,67.0,1769.0,1176.0,570.0,381.0,157.0,14
1077,1131.0,82017,2022,2,발달상권,2120026,을지로입구역,CS100004,양식음식점,19391,18053.0,1338.0,3463.0,3564.0,3566.0,3761.0,3699.0,1147.0,191.0,0.0,260.0,14594.0,875.0,3456.0,206.0,6186.0,7565.0,27.0,2776.0,5236.0,3360.0,1551.0,798.0,14
1078,1133.0,82086,2022,2,발달상권,2120023,서울시청,CS100004,양식음식점,34899,27873.0,6998.0,4322.0,5488.0,5616.0,6119.0,6328.0,3881.0,3117.0,55.0,28.0,17114.0,3628.0,12189.0,1885.0,10753.0,14963.0,94.0,5071.0,9418.0,6408.0,3385.0,1336.0,14
1079,1134.0,82119,2022,2,발달상권,2120022,북창동(시청역_6번),CS100004,양식음식점,633,331.0,302.0,93.0,,,127.0,111.0,157.0,145.0,,,192.0,238.0,168.0,35.0,214.0,256.0,,75.0,238.0,98.0,30.0,29.0,6
1080,1135.0,82143,2022,2,발달상권,2120021,시청역_8번,CS100004,양식음식점,17994,17596.0,398.0,3347.0,3701.0,3334.0,3586.0,3628.0,193.0,205.0,10.0,20.0,15391.0,326.0,1340.0,702.0,7954.0,6368.0,0.0,2479.0,4792.0,3995.0,2205.0,854.0,7
1081,1136.0,82167,2022,2,발달상권,2120020,시청역_1번,CS100004,양식음식점,24428,22495.0,1933.0,4083.0,4922.0,4416.0,4445.0,4629.0,931.0,1002.0,13.0,41.0,18488.0,1593.0,4008.0,285.0,8368.0,11619.0,143.0,4273.0,6819.0,5475.0,2289.0,985.0,12
1082,1137.0,82182,2022,2,발달상권,2120019,경찰청앞교차로,CS100004,양식음식점,1912,1829.0,83.0,313.0,330.0,386.0,370.0,430.0,55.0,28.0,0.0,29.0,1546.0,94.0,189.0,54.0,357.0,663.0,0.0,144.0,322.0,319.0,151.0,84.0,5
1083,1138.0,82215,2022,2,발달상권,2120018,중림동,CS100004,양식음식점,3902,3865.0,37.0,535.0,746.0,705.0,944.0,935.0,37.0,0.0,62.0,7.0,1901.0,38.0,674.0,1220.0,1388.0,1801.0,0.0,648.0,964.0,990.0,458.0,126.0,7
1084,1139.0,82251,2022,2,발달상권,2120017,동묘앞역(동묘),CS100004,양식음식점,16846,8373.0,8380.0,1365.0,1820.0,1547.0,1547.0,2094.0,4190.0,4190.0,91.0,0.0,6190.0,3825.0,4826.0,1821.0,11051.0,5429.0,93.0,5156.0,5435.0,2489.0,1746.0,1653.0,4
1085,1141.0,82350,2022,2,발달상권,2120014,종로5가역,CS100004,양식음식점,2749,2683.0,66.0,516.0,568.0,573.0,501.0,525.0,66.0,0.0,0.0,11.0,2395.0,108.0,223.0,12.0,1118.0,944.0,7.0,506.0,670.0,538.0,216.0,126.0,3
1086,1142.0,82371,2022,2,발달상권,2120013,이화사거리,CS100004,양식음식점,3855,3568.0,45.0,665.0,635.0,635.0,892.0,741.0,45.0,0.0,0.0,90.0,3508.0,121.0,15.0,121.0,2631.0,802.0,15.0,363.0,1558.0,711.0,362.0,423.0,*
1087,1143.0,82411,2022,2,발달상권,2120012,대학로(혜화역),CS100004,양식음식점,92308,57817.0,34491.0,9582.0,10312.0,12058.0,12292.0,13573.0,18118.0,16373.0,1271.0,525.0,26925.0,14503.0,40246.0,8838.0,36028.0,52829.0,2888.0,34271.0,22112.0,14374.0,11701.0,3501.0,61
1088,1145.0,82500,2022,2,발달상권,2120009,종로3가역,CS100004,양식음식점,66904,50451.0,16453.0,9631.0,10792.0,10170.0,9545.0,10313.0,9589.0,6864.0,7.0,104.0,36405.0,10798.0,18500.0,1090.0,31129.0,32328.0,989.0,19954.0,15101.0,13466.0,9322.0,4623.0,46
1089,1146.0,82535,2022,2,발달상권,2120008,인사동,CS100004,양식음식점,21210,13418.0,7792.0,2021.0,2042.0,2948.0,3005.0,3402.0,5005.0,2787.0,19.0,95.0,9810.0,4297.0,6317.0,672.0,8108.0,11126.0,229.0,4241.0,5011.0,5158.0,2512.0,2083.0,14
1090,1147.0,82567,2022,2,발달상권,2120007,북촌(안국역),CS100004,양식음식점,153321,99174.0,54147.0,17126.0,18575.0,19839.0,20128.0,23506.0,27939.0,26208.0,110.0,2639.0,58859.0,39806.0,50649.0,1258.0,50451.0,94523.0,2402.0,56810.0,42527.0,21787.0,14995.0,6454.0,22
1091,1148.0,82610,2022,2,발달상권,2120006,종각역,CS100004,양식음식점,95126,79844.0,15282.0,14933.0,16110.0,15991.0,16049.0,16761.0,9100.0,6182.0,339.0,2871.0,44971.0,9689.0,25658.0,11598.0,38742.0,42542.0,367.0,20429.0,28841.0,17112.0,10073.0,4460.0,52
1092,1149.0,82628,2022,2,발달상권,2120005,삼청동,CS100004,양식음식점,59761,34707.0,25054.0,5200.0,5497.0,7764.0,7813.0,8433.0,13200.0,11854.0,6.0,3284.0,25534.0,13118.0,16686.0,1133.0,23538.0,30777.0,589.0,11995.0,16054.0,12540.0,8442.0,4698.0,38
1093,1150.0,82656,2022,2,발달상권,2120004,종로구청,CS100004,양식음식점,24112,21086.0,3026.0,4069.0,4346.0,4082.0,4267.0,4322.0,1690.0,1336.0,89.0,106.0,10869.0,3714.0,6336.0,2998.0,9372.0,9769.0,0.0,2187.0,5907.0,5124.0,3836.0,2085.0,13
1094,1151.0,82693,2022,2,발달상권,2120003,광화문역,CS100004,양식음식점,98122,76633.0,21489.0,13053.0,15738.0,15551.0,16057.0,16234.0,12814.0,8675.0,71.0,88.0,47780.0,11926.0,32660.0,5597.0,34272.0,45297.0,483.0,17522.0,29937.0,17810.0,9516.0,4301.0,43
1095,1152.0,82727,2022,2,발달상권,2120002,서촌(경복궁역),CS100004,양식음식점,58758,34763.0,23995.0,5137.0,6136.0,7594.0,7271.0,8625.0,13666.0,10329.0,268.0,486.0,19518.0,15247.0,20530.0,2709.0,20156.0,35064.0,559.0,20878.0,17612.0,7663.0,5632.0,2875.0,48
1096,1153.0,82768,2022,2,발달상권,2120001,서대문역,CS100004,양식음식점,10756,10153.0,603.0,1929.0,2815.0,1791.0,2119.0,1499.0,253.0,350.0,0.0,0.0,6962.0,800.0,2796.0,198.0,4209.0,5306.0,408.0,2418.0,2675.0,2221.0,1314.0,476.0,6
1097,1154.0,82835,2022,2,골목상권,2111089,상일여고(상일초등학교),CS100004,양식음식점,6062,3960.0,807.0,561.0,951.0,632.0,914.0,902.0,18.0,789.0,0.0,28.0,3225.0,425.0,1089.0,1295.0,2125.0,2309.0,6.0,823.0,1599.0,1264.0,567.0,176.0,4
1098,1155.0,82899,2022,2,골목상권,2111086,한영중고,CS100004,양식음식점,718,550.0,168.0,100.0,80.0,157.0,126.0,87.0,94.0,74.0,37.0,12.0,163.0,124.0,181.0,201.0,368.0,300.0,0.0,63.0,169.0,225.0,162.0,49.0,*
1099,1156.0,82932,2022,2,골목상권,2111085,묘곡초등학교(고덕아이파크아파트),CS100004,양식음식점,976,753.0,223.0,148.0,201.0,117.0,161.0,126.0,112.0,111.0,0.0,17.0,512.0,112.0,331.0,4.0,667.0,197.0,44.0,129.0,189.0,234.0,183.0,85.0,*
1100,1157.0,83009,2022,2,골목상권,2111080,굽은다리역 3번,CS100004,양식음식점,2667,1291.0,1366.0,0.0,255.0,394.0,307.0,335.0,519.0,847.0,0.0,46.0,1295.0,512.0,804.0,10.0,1347.0,1267.0,15.0,322.0,475.0,634.0,666.0,501.0,3
1101,1158.0,83062,2022,2,골목상권,2111078,굽은다리역 4번,CS100004,양식음식점,265,175.0,90.0,45.0,30.0,15.0,60.0,25.0,45.0,45.0,15.0,5.0,80.0,5.0,100.0,60.0,165.0,70.0,0.0,20.0,35.0,75.0,55.0,50.0,4
1102,1159.0,83127,2022,2,골목상권,2111076,둔촌2동주민센터,CS100004,양식음식점,10275,7007.0,3268.0,1473.0,1197.0,1474.0,1368.0,1495.0,1570.0,1698.0,0.0,0.0,4443.0,1923.0,3898.0,11.0,5554.0,3717.0,33.0,780.0,1997.0,2478.0,2371.0,1612.0,*
1103,1160.0,83431,2022,2,골목상권,2111061,암사역 1번,CS100004,양식음식점,478,314.0,164.0,53.0,63.0,71.0,57.0,70.0,71.0,93.0,0.0,0.0,202.0,101.0,152.0,23.0,267.0,204.0,1.0,76.0,149.0,129.0,74.0,42.0,7
1104,1161.0,83511,2022,2,골목상권,2111059,강동역 4번(강풀만화거리),CS100004,양식음식점,754,533.0,221.0,105.0,133.0,58.0,110.0,127.0,87.0,134.0,,12.0,289.0,122.0,313.0,18.0,442.0,255.0,12.0,155.0,182.0,130.0,141.0,77.0,6
1105,1162.0,83745,2022,2,골목상권,2111046,마천역(마천초등학교),CS100004,양식음식점,420,237.0,158.0,0.0,96.0,56.0,30.0,55.0,76.0,82.0,0.0,20.0,158.0,45.0,96.0,5.0,107.0,186.0,10.0,72.0,72.0,103.0,31.0,5.0,4
1106,1163.0,83817,2022,2,골목상권,2111042,거여역 1번(거여공원),CS100004,양식음식점,4251,2741.0,1510.0,530.0,518.0,613.0,512.0,568.0,763.0,747.0,0.0,0.0,1527.0,864.0,1643.0,217.0,2407.0,1627.0,72.0,367.0,1103.0,1264.0,775.0,452.0,*
1107,1164.0,83978,2022,2,골목상권,2111032,방이역 1번,CS100004,양식음식점,17381,10627.0,6754.0,2304.0,2025.0,2208.0,1856.0,2234.0,3662.0,3092.0,0.0,11.0,6116.0,3488.0,7230.0,536.0,6950.0,8435.0,336.0,1570.0,2597.0,3671.0,4068.0,3143.0,4
1108,1165.0,84155,2022,2,골목상권,2111024,경찰병원역 4번(건너말공원),CS100004,양식음식점,223,161.0,62.0,15.0,77.0,15.0,23.0,31.0,46.0,16.0,0.0,0.0,31.0,38.0,23.0,23.0,62.0,38.0,0.0,23.0,39.0,23.0,8.0,8.0,*
1109,1166.0,84182,2022,2,골목상권,2111022,석촌중학교(방이육교),CS100004,양식음식점,578,476.0,97.0,128.0,107.0,85.0,108.0,48.0,15.0,82.0,0.0,0.0,268.0,47.0,252.0,6.0,234.0,178.0,5.0,72.0,119.0,89.0,91.0,38.0,*
1110,1167.0,84218,2022,2,골목상권,2111021,방이역 4번,CS100004,양식음식점,8990,5660.0,3330.0,924.0,1160.0,1180.0,983.0,1413.0,1532.0,1798.0,0.0,10.0,3871.0,1476.0,3374.0,259.0,3423.0,4957.0,129.0,1559.0,2254.0,2179.0,1565.0,693.0,15
1111,1168.0,84272,2022,2,골목상권,2111019,한성백제역 3번,CS100004,양식음식점,25890,13803.0,12087.0,2188.0,2576.0,2542.0,2777.0,3720.0,5724.0,6363.0,0.0,0.0,10016.0,4731.0,10403.0,740.0,10386.0,13147.0,336.0,2946.0,6211.0,6261.0,4394.0,3383.0,10
1112,1169.0,84389,2022,2,골목상권,2111013,송파나루역 1번(송리단길),CS100004,양식음식점,21787,12093.0,9694.0,2141.0,2103.0,2186.0,2378.0,3285.0,5260.0,4434.0,324.0,556.0,5029.0,4720.0,7833.0,3325.0,8727.0,12373.0,140.0,7858.0,7733.0,2895.0,1798.0,674.0,40
1113,1170.0,84447,2022,2,골목상권,2111010,석촌역 7번,CS100004,양식음식점,6951,4485.0,2466.0,459.0,926.0,997.0,1026.0,1077.0,1275.0,1191.0,123.0,0.0,1546.0,723.0,2872.0,1687.0,3733.0,2490.0,7.0,1017.0,2145.0,1394.0,798.0,863.0,12
1114,1171.0,84699,2022,2,골목상권,2111000,대왕초등학교(세곡동사거리서남측),CS100004,양식음식점,2544,2062.0,482.0,302.0,458.0,493.0,326.0,483.0,398.0,84.0,12.0,12.0,531.0,180.0,1134.0,675.0,1579.0,687.0,0.0,192.0,639.0,603.0,423.0,410.0,*
1115,1172.0,84775,2022,2,골목상권,2110997,대청초등학교,CS100004,양식음식점,187,136.0,39.0,6.0,34.0,44.0,40.0,12.0,17.0,22.0,0.0,46.0,45.0,33.0,45.0,6.0,79.0,79.0,12.0,23.0,12.0,51.0,62.0,12.0,4
1116,1173.0,84866,2022,2,골목상권,2110992,도곡초등학교,CS100004,양식음식점,2227,946.0,1266.0,0.0,238.0,248.0,195.0,265.0,704.0,562.0,0.0,0.0,730.0,276.0,1206.0,15.0,933.0,1213.0,330.0,186.0,187.0,642.0,702.0,99.0,3
1117,1174.0,84872,2022,2,골목상권,2110991,삼성중앙역 5번,CS100004,양식음식점,1494,1078.0,416.0,61.0,216.0,154.0,308.0,339.0,416.0,0.0,647.0,0.0,92.0,154.0,262.0,339.0,1063.0,247.0,0.0,77.0,446.0,617.0,154.0,15.0,5
1118,1176.0,84983,2022,2,골목상권,2110981,국악고교사거리,CS100004,양식음식점,651,611.0,40.0,143.0,183.0,86.0,113.0,86.0,40.0,0.0,0.0,6.0,479.0,34.0,132.0,0.0,223.0,366.0,56.0,126.0,137.0,149.0,114.0,6.0,*
1119,1177.0,85003,2022,2,골목상권,2110979,청담초등학교,CS100004,양식음식점,722,422.0,300.0,81.0,80.0,79.0,77.0,105.0,144.0,156.0,,,191.0,252.0,229.0,50.0,266.0,350.0,4.0,194.0,169.0,114.0,97.0,38.0,*
1120,1178.0,85007,2022,2,골목상권,2110978,도곡2동주민센터(대치중학교),CS100004,양식음식점,540,434.0,106.0,106.0,85.0,104.0,67.0,72.0,106.0,0.0,0.0,0.0,204.0,27.0,256.0,53.0,184.0,251.0,0.0,66.0,106.0,106.0,66.0,93.0,*
1121,1179.0,85011,2022,2,골목상권,2110977,논현로18길,CS100004,양식음식점,333,264.0,69.0,22.0,35.0,74.0,46.0,87.0,63.0,6.0,0.0,0.0,0.0,0.0,281.0,52.0,103.0,120.0,0.0,33.0,45.0,69.0,57.0,17.0,*
1122,1180.0,85024,2022,2,골목상권,2110976,언북초등학교,CS100004,양식음식점,3493,2463.0,1026.0,477.0,448.0,478.0,477.0,583.0,541.0,485.0,0.0,55.0,1635.0,1263.0,524.0,12.0,1069.0,2150.0,4.0,976.0,1390.0,571.0,178.0,105.0,7
1123,1182.0,85166,2022,2,골목상권,2110962,도산공원북측,CS100004,양식음식점,1173,665.0,508.0,6.0,30.0,156.0,228.0,245.0,280.0,228.0,0.0,0.0,54.0,342.0,365.0,412.0,456.0,552.0,0.0,276.0,378.0,162.0,102.0,90.0,6
1124,1183.0,85212,2022,2,골목상권,2110957,언북중학교,CS100004,양식음식점,2902,2855.0,4.0,472.0,622.0,721.0,542.0,498.0,4.0,0.0,19.0,0.0,2494.0,134.0,231.0,24.0,783.0,1418.0,0.0,801.0,787.0,400.0,191.0,21.0,6
1125,1184.0,85241,2022,2,골목상권,2110955,논현초등학교,CS100004,양식음식점,9272,7422.0,1850.0,1499.0,1537.0,1271.0,1494.0,1621.0,958.0,892.0,617.0,12.0,4475.0,1412.0,2109.0,647.0,3735.0,4262.0,135.0,1898.0,2476.0,2167.0,910.0,412.0,4
1126,1185.0,85248,2022,2,골목상권,2110954,국기원,CS100004,양식음식점,3324,2432.0,892.0,426.0,439.0,561.0,444.0,562.0,471.0,421.0,0.0,0.0,1404.0,367.0,1114.0,0.0,937.0,1418.0,10.0,779.0,766.0,427.0,273.0,104.0,*
1127,1186.0,85266,2022,2,골목상권,2110951,신사은행나무공원,CS100004,양식음식점,11167,9177.0,1990.0,2091.0,1897.0,1780.0,1716.0,1693.0,1087.0,903.0,0.0,10.0,6777.0,821.0,3486.0,73.0,2731.0,5539.0,184.0,3516.0,2733.0,905.0,678.0,250.0,3
1128,1187.0,85279,2022,2,골목상권,2110949,한남IC,CS100004,양식음식점,3722,2134.0,1588.0,437.0,298.0,427.0,427.0,545.0,893.0,695.0,0.0,0.0,874.0,685.0,1607.0,556.0,1519.0,1697.0,30.0,943.0,1191.0,537.0,377.0,139.0,3
1129,1188.0,85318,2022,2,골목상권,2110943,법제교육센터(버들어린이공원),CS100004,양식음식점,525,441.0,66.0,60.0,95.0,78.0,83.0,125.0,66.0,0.0,0.0,0.0,262.0,0.0,245.0,18.0,173.0,162.0,0.0,60.0,162.0,48.0,54.0,12.0,*
1130,1189.0,85355,2022,2,골목상권,2110941,언남고등학교,CS100004,양식음식점,2205,1663.0,542.0,348.0,267.0,224.0,393.0,431.0,529.0,13.0,0.0,0.0,105.0,177.0,1034.0,876.0,658.0,1210.0,0.0,573.0,763.0,437.0,60.0,35.0,*
1131,1190.0,85366,2022,2,골목상권,2110940,양재근린공원(양재2동주민센터),CS100004,양식음식점,649,565.0,84.0,65.0,148.0,123.0,82.0,147.0,84.0,0.0,0.0,0.0,383.0,24.0,171.0,71.0,188.0,354.0,0.0,176.0,254.0,77.0,30.0,6.0,4
1132,1191.0,85403,2022,2,골목상권,2110939,양재역 8번(양재동우체국),CS100004,양식음식점,2353,1606.0,735.0,206.0,270.0,352.0,324.0,454.0,436.0,299.0,5.0,0.0,904.0,284.0,868.0,280.0,943.0,1235.0,12.0,827.0,832.0,313.0,118.0,88.0,10
1133,1192.0,85601,2022,2,골목상권,2110921,서울프랑스학교,CS100004,양식음식점,210,177.0,33.0,32.0,52.0,31.0,26.0,36.0,33.0,0.0,12.0,0.0,26.0,16.0,89.0,67.0,77.0,33.0,0.0,12.0,20.0,24.0,41.0,12.0,4
1134,1193.0,85658,2022,2,골목상권,2110915,서래초등학교,CS100004,양식음식점,4210,2442.0,1768.0,568.0,339.0,351.0,558.0,626.0,873.0,895.0,0.0,86.0,1309.0,1030.0,1486.0,299.0,1471.0,2044.0,2.0,586.0,1168.0,779.0,482.0,499.0,6
1135,1194.0,85678,2022,2,골목상권,2110913,방현초등학교(방배119안전센터),CS100004,양식음식점,1733,1555.0,151.0,408.0,312.0,274.0,255.0,306.0,151.0,0.0,0.0,0.0,1249.0,78.0,365.0,14.0,865.0,534.0,27.0,345.0,469.0,359.0,169.0,59.0,*
1136,1195.0,85737,2022,2,골목상권,2110908,구반포역,CS100004,양식음식점,4076,3143.0,933.0,541.0,715.0,542.0,564.0,781.0,911.0,22.0,0.0,0.0,1822.0,477.0,1734.0,43.0,1257.0,2386.0,109.0,346.0,542.0,825.0,1193.0,628.0,4
1137,1196.0,85766,2022,2,골목상권,2110907,방배초등학교,CS100004,양식음식점,12340,8871.0,3469.0,1801.0,1668.0,1685.0,1767.0,1950.0,1487.0,1982.0,0.0,1256.0,4221.0,2759.0,3675.0,429.0,4832.0,6807.0,289.0,2065.0,2214.0,3965.0,2181.0,925.0,*
1138,1197.0,85872,2022,2,골목상권,2110902,사당역 4번,CS100004,양식음식점,693,639.0,54.0,74.0,138.0,142.0,177.0,108.0,54.0,0.0,0.0,0.0,446.0,20.0,202.0,25.0,247.0,295.0,5.0,172.0,217.0,55.0,75.0,20.0,4
1139,1198.0,85995,2022,2,골목상권,2110895,샤로수길,CS100004,양식음식점,38679,24860.0,13819.0,4701.0,4190.0,5086.0,4251.0,6632.0,7381.0,6438.0,2876.0,51.0,6494.0,3644.0,14561.0,11053.0,18593.0,18727.0,660.0,18057.0,11372.0,3089.0,3396.0,740.0,32
1140,1199.0,86268,2022,2,골목상권,2110881,구립대학경로당(관악산샘말공원),CS100004,양식음식점,12607,8397.0,4210.0,1934.0,1826.0,1662.0,1246.0,1729.0,2233.0,1977.0,366.0,107.0,4955.0,2257.0,4526.0,396.0,7019.0,5424.0,82.0,4615.0,3147.0,1743.0,2096.0,760.0,11
1141,1200.0,86412,2022,2,골목상권,2110873,당곡중학교,CS100004,양식음식점,1693,1229.0,464.0,330.0,378.0,232.0,281.0,8.0,232.0,232.0,0.0,8.0,714.0,256.0,707.0,8.0,1040.0,653.0,16.0,297.0,664.0,362.0,233.0,121.0,*
1142,1201.0,86539,2022,2,골목상권,2110866,난우중학교,CS100004,양식음식점,882,780.0,102.0,159.0,101.0,170.0,158.0,192.0,34.0,68.0,0.0,0.0,463.0,125.0,249.0,45.0,464.0,214.0,11.0,56.0,101.0,125.0,215.0,169.0,*
1143,1202.0,86619,2022,2,골목상권,2110863,난우초등학교,CS100004,양식음식점,3730,2495.0,1225.0,0.0,555.0,524.0,818.0,598.0,681.0,544.0,0.0,10.0,1006.0,932.0,1604.0,178.0,1199.0,2365.0,380.0,540.0,479.0,944.0,796.0,425.0,*
1144,1203.0,86815,2022,2,골목상권,2110855,신대방역 2번,CS100004,양식음식점,625,364.0,256.0,10.0,85.0,80.0,81.0,108.0,108.0,148.0,0.0,0.0,114.0,114.0,359.0,33.0,228.0,387.0,5.0,290.0,246.0,23.0,38.0,19.0,*
1145,1204.0,86896,2022,2,골목상권,2110850,사당역 10번,CS100004,양식음식점,58,37.0,21.0,8.0,0.0,7.0,7.0,15.0,7.0,14.0,29.0,0.0,0.0,0.0,0.0,21.0,28.0,22.0,0.0,7.0,7.0,0.0,36.0,0.0,5
1146,1205.0,87078,2022,2,골목상권,2110840,중앙대학교,CS100004,양식음식점,8793,7676.0,1117.0,1491.0,1850.0,1585.0,1557.0,1193.0,854.0,263.0,0.0,31.0,3773.0,1304.0,3668.0,17.0,4096.0,4150.0,391.0,4003.0,1446.0,694.0,1505.0,205.0,5
1147,1206.0,87097,2022,2,골목상권,2110839,숭실대입구역 4번,CS100004,양식음식점,13218,12328.0,890.0,2617.0,2652.0,2421.0,2379.0,2259.0,676.0,214.0,26.0,0.0,5645.0,2369.0,5017.0,161.0,6444.0,6039.0,683.0,6455.0,1183.0,1414.0,2362.0,388.0,10
1148,1207.0,87198,2022,2,골목상권,2110835,상도역 1번,CS100004,양식음식점,399,365.0,34.0,49.0,57.0,93.0,58.0,108.0,29.0,5.0,5.0,0.0,10.0,5.0,229.0,150.0,117.0,83.0,0.0,25.0,43.0,34.0,44.0,53.0,*
1149,1208.0,87550,2022,2,골목상권,2110815,공군호텔,CS100004,양식음식점,2050,1738.0,312.0,321.0,406.0,386.0,290.0,335.0,0.0,312.0,0.0,0.0,954.0,279.0,812.0,5.0,1163.0,850.0,14.0,655.0,651.0,367.0,214.0,112.0,*
1150,1209.0,87822,2022,2,골목상권,2110794,영동초등학교,CS100004,양식음식점,1695,1076.0,438.0,150.0,203.0,204.0,231.0,288.0,265.0,173.0,173.0,4.0,9.0,181.0,465.0,863.0,852.0,587.0,4.0,472.0,602.0,211.0,111.0,39.0,*
1151,1210.0,88015,2022,2,골목상권,2110783,영등포시장역 1번,CS100004,양식음식점,718,652.0,61.0,133.0,130.0,120.0,144.0,125.0,61.0,0.0,0.0,0.0,489.0,42.0,182.0,5.0,316.0,177.0,0.0,104.0,199.0,127.0,50.0,11.0,4
1152,1211.0,88061,2022,2,골목상권,2110780,신길대성유니드아파트,CS100004,양식음식점,902,389.0,229.0,33.0,100.0,79.0,66.0,111.0,130.0,99.0,27.0,0.0,211.0,73.0,151.0,440.0,361.0,237.0,0.0,85.0,217.0,157.0,112.0,27.0,*
1153,1212.0,88311,2022,2,골목상권,2110762,선유도역 1번,CS100004,양식음식점,7748,5283.0,2465.0,769.0,1051.0,1086.0,1102.0,1275.0,1276.0,1189.0,0.0,0.0,3532.0,1460.0,2633.0,123.0,3167.0,3717.0,149.0,1964.0,2271.0,1302.0,830.0,369.0,5
1154,1213.0,88357,2022,2,골목상권,2110759,문래예술촌(문래창작촌),CS100004,양식음식점,16534,10155.0,6379.0,1768.0,2077.0,1518.0,1711.0,3081.0,3481.0,2898.0,262.0,0.0,4086.0,2647.0,7292.0,2247.0,7234.0,8228.0,56.0,6276.0,5819.0,1644.0,1221.0,446.0,18
1155,1214.0,88368,2022,2,골목상권,2110758,문래소공원,CS100004,양식음식점,531,454.0,77.0,70.0,94.0,91.0,91.0,108.0,62.0,15.0,4.0,0.0,250.0,77.0,171.0,29.0,135.0,179.0,0.0,55.0,146.0,69.0,26.0,19.0,*
1156,1215.0,88427,2022,2,골목상권,2110755,동일여자고등학교,CS100004,양식음식점,1678,1525.0,143.0,312.0,301.0,356.0,265.0,291.0,143.0,0.0,0.0,0.0,752.0,415.0,501.0,10.0,513.0,1140.0,98.0,343.0,257.0,520.0,379.0,56.0,*
1157,1216.0,88739,2022,2,골목상권,2110743,시흥초등학교(시흥1동우체국),CS100004,양식음식점,469,304.0,165.0,49.0,0.0,81.0,62.0,112.0,95.0,70.0,0.0,0.0,148.0,103.0,198.0,20.0,166.0,303.0,8.0,100.0,157.0,71.0,109.0,24.0,3
1158,1217.0,89096,2022,2,골목상권,2110723,가산디지털단지역 1번 출입구,CS100004,양식음식점,1378,1294.0,84.0,168.0,295.0,239.0,267.0,325.0,84.0,0.0,35.0,0.0,0.0,0.0,381.0,962.0,696.0,402.0,0.0,345.0,380.0,274.0,84.0,14.0,*
1159,1218.0,89182,2022,2,골목상권,2110718,한국SGI본부,CS100004,양식음식점,68,48.0,16.0,3.0,3.0,12.0,5.0,25.0,11.0,5.0,6.0,1.0,0.0,4.0,22.0,35.0,44.0,19.0,0.0,17.0,31.0,11.0,2.0,2.0,5
1160,1219.0,89219,2022,2,골목상권,2110717,남구로역 2번,CS100004,양식음식점,824,731.0,75.0,63.0,168.0,181.0,151.0,168.0,35.0,40.0,163.0,0.0,18.0,0.0,168.0,435.0,296.0,290.0,0.0,104.0,244.0,175.0,46.0,18.0,*
1161,1220.0,89241,2022,2,골목상권,2110716,구로나눔길,CS100004,양식음식점,1485,1263.0,222.0,307.0,247.0,264.0,180.0,265.0,,222.0,,,578.0,258.0,625.0,24.0,510.0,861.0,18.0,426.0,529.0,198.0,162.0,36.0,3
1162,1221.0,89325,2022,2,골목상권,2110713,구로보건소,CS100004,양식음식점,580,365.0,209.0,82.0,75.0,69.0,63.0,76.0,120.0,89.0,0.0,0.0,183.0,120.0,265.0,6.0,220.0,310.0,6.0,91.0,148.0,159.0,66.0,66.0,3
1163,1222.0,89356,2022,2,골목상권,2110712,남구로역 5번,CS100004,양식음식점,741,537.0,204.0,118.0,111.0,64.0,80.0,164.0,110.0,94.0,0.0,40.0,229.0,118.0,330.0,24.0,386.0,228.0,8.0,110.0,150.0,142.0,190.0,16.0,*
