,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
4146,2,발달상권,2120225,잠실새내역(신천),175,4.0,11.0,,,,,,,
4147,2,전통시장,2130312,석촌시장,9,,,,,,,,,
4148,2,골목상권,2111089,상일여고(상일초등학교),23,1.0,,,,,,,,
4149,2,발달상권,2120002,서촌(경복궁역),44,3.0,2.0,,,,,,,
4150,2,전통시장,2130321,장신구 특화거리 상점가,7,1.0,,,,,,,,
4151,2,골목상권,2111071,천동초등학교,2,,,,,,,,,
4152,2,골목상권,2111083,GS강동자이아파트,8,1.0,,,,,,,,
4153,2,골목상권,2110094,오산중학교,3,,,,,,,,,
4154,2,골목상권,2110064,효창공원앞역 2번,16,,1.0,4.0,,,,,,
4155,2,발달상권,2120040,용산전자상가(용산역),52,2.0,7.0,,,6.0,,,,
4156,2,발달상권,2120143,당산역,83,1.0,2.0,,,,,,,
4157,2,전통시장,2130294,관악중부시장,12,,2.0,,,,,,,
4158,2,전통시장,2130065,무학봉상점가,15,2.0,,,,,,,,
4159,2,관광특구,1001494,종로?청계 관광특구,243,5.0,18.0,,,6.0,,,,
4160,2,골목상권,2110125,사근동살곶이상점가,15,1.0,,2.0,,,,,,
4161,2,발달상권,2120057,아차산역,65,1.0,1.0,,,,,,,
4162,2,골목상권,2110136,경수초등학교,11,,2.0,,,,,,,
4163,2,골목상권,2110118,왕십리역 9번,15,1.0,,,,,,,,
4164,2,전통시장,2130007,광장시장(광장전통시장),22,1.0,3.0,,,,,,,
4165,2,골목상권,2110134,성수119안전센터,38,,,,,,,,,
4166,2,전통시장,2130024,남대문시장(자유상가),41,,4.0,,,2.0,,,,
4167,2,발달상권,2120024,회현역,34,3.0,,,,,,,,
4168,2,골목상권,2110053,청구역 1번,7,3.0,,,,,,,,
4169,2,골목상권,2110147,능동우편취급국,10,1.0,,,,,,,,
4170,2,골목상권,2110117,성동구보건소,5,,,,,,,,,
4171,2,전통시장,2130052,서울중앙시장(신중앙시장),15,,2.0,,,,,,,
4172,2,골목상권,2110260,면목역 3번,23,,1.0,,,2.0,,,,
4173,2,골목상권,2110081,해방촌 남동측,21,3.0,,,,,,,,
4174,2,골목상권,2110179,광나루역 1번,11,1.0,1.0,,,,,,,
4175,2,발달상권,2120069,상봉역,78,1.0,2.0,,,,,,,
4176,2,골목상권,2110100,옥수동우편취급국,6,1.0,,,,,,,,
4177,2,전통시장,2130078,화양제일골목시장,4,,,,,,,,,
4178,2,전통시장,2130083,"중곡제일시장(중곡제일골목시장, 광성시장)",18,,,,,1.0,,,,
4179,2,골목상권,2110153,중곡1동주민센터,3,1.0,,,,,,,,
4180,2,골목상권,2110176,해오름공원,15,,,,,,,,,
4181,2,발달상권,2120061,올림픽대교북단,30,,2.0,,,,,,,
4182,2,발달상권,2120060,강변역(테크노마트),27,1.0,3.0,,,,,,,
4183,2,골목상권,2110159,구의역 4번,29,2.0,,,,,,,,
4184,2,전통시장,2130081,자양골목전통시장(자양골목시장),3,,,1.0,,,,,,
4185,2,골목상권,2110163,성자초등학교,10,,,,,,,,,
4186,2,골목상권,2110334,석관중앙교회,13,,,,,,,,,
4187,2,골목상권,2110262,상봉역 3번,11,,1.0,,,,,,,
4188,2,골목상권,2110521,홍제역 4번,7,,,,,,,,,
4189,2,골목상권,2110286,한성대입구역 5번,21,2.0,,1.0,,,,,,
4190,2,골목상권,2110297,경동고등학교,15,1.0,,,,,,,,
4191,2,골목상권,2110291,한성대입구역 3번,21,1.0,1.0,,,,,,,
4192,2,골목상권,2110331,돌곶이역 8번,21,1.0,,,,,,,,
4193,2,골목상권,2110336,석관고등학교,6,,,,,,,,,
4194,2,골목상권,2110535,영천시장입구,12,,,,,,,,,
4195,2,골목상권,2110529,홍제3동주민센터,27,1.0,1.0,,,,,,,
4196,2,전통시장,2130177,인왕시장(홍제골목형상점가),15,,1.0,,,4.0,,,,
4197,2,전통시장,2130137,"수유전통시장(수유시장, 수유골목시장)",16,,,,,1.0,,,,
4198,2,골목상권,2110372,강북중학교,7,1.0,1.0,,,,,,,
4199,2,전통시장,2130140,숭인시장,24,1.0,1.0,,,2.0,,,,
4200,2,골목상권,2110519,서대문구보건소별관,18,1.0,,,,,,,,
4201,2,골목상권,2110534,경기대학교,12,,,2.0,,,,,,
4202,2,발달상권,2120101,합정역,77,4.0,6.0,,,,,,,
4203,2,골목상권,2110527,홍제역 2번,4,,,,,,,,,
4204,2,골목상권,2110499,연가초등학교,15,,,,,,,,,
4205,2,골목상권,2110496,모래내우체국,22,1.0,2.0,,,,,,,
4206,2,골목상권,2110547,KB국민은행 망원동지점,15,1.0,1.0,,,,,,,
4207,2,골목상권,2110558,경성고등학교,25,2.0,1.0,,,,,,,
4208,2,골목상권,2110565,홍익대,5,,,,,,,,,
4209,2,발달상권,2120150,63빌딩,7,1.0,3.0,,,,,,,
4210,2,골목상권,2110533,충정로역 7번,1,,,,,,,,,
4211,2,전통시장,2130181,아현가구거리상점가,12,,,,,,,,,
4212,2,골목상권,2110514,서대문우체국,3,1.0,,,,,,,,
4213,2,골목상권,2110554,망원역 1번,6,1.0,,,,,,,,
4214,2,전통시장,2130195,도화동 상점가,42,2.0,,,,,,,,
4215,2,발달상권,2120141,영등포청과시장교차로,12,,,,,,,,,
4216,2,골목상권,2110756,문래중학교,7,,,,,,,,,
4217,2,골목상권,2110823,신대방삼거리역 3번,11,,,,,,,,,
4218,2,골목상권,2110777,구로세무서,4,1.0,,,,,,,,
4219,2,골목상권,2110788,영등포시장역 3번,4,1.0,,,,,,,,
4220,2,골목상권,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",13,1.0,,,,,,,,
4221,2,골목상권,2110890,봉천역 1번(관악초등학교),13,,1.0,,,,,,,
4222,2,전통시장,2130308,청담삼익시장,3,1.0,,,,,,,,
4223,2,발달상권,2120212,한티역,58,1.0,6.0,,1.0,,,,,
4224,2,발달상권,2120016,동대문역,35,,1.0,,,,,,,
4225,2,골목상권,2110428,상계5동주민센터,26,1.0,,,,,,,,
4226,2,발달상권,2120079,창동역,64,4.0,3.0,,,,,,,
4227,2,골목상권,2111013,송파나루역 1번(송리단길),8,,,,,,,,,
4228,2,골목상권,2110030,동대문역 3번,9,,,,,,,,,
4229,2,골목상권,2110375,서울북부고용노동지청,17,,,,,,,,,
4230,2,골목상권,2110398,쌍문2동우체국,21,1.0,1.0,,,,,,,
4231,2,발달상권,2120084,공릉역,31,1.0,1.0,1.0,,,,,,
4232,2,골목상권,2110641,공항고등학교,11,,,,,,,,,
4233,2,골목상권,2110007,사직공원(한국사회과학도서관),11,1.0,,,,,,,,
4234,2,골목상권,2110020,서울국제고등학교,16,,,1.0,,,,,,
4235,2,골목상권,2110195,동대문구청,15,,,,,,,,,
4236,2,골목상권,2110441,영신여고,10,,,,,,,,,
4237,2,발달상권,2120217,대치사거리,11,,2.0,,,,,,,
4238,2,골목상권,2110189,제기동역 1번,8,1.0,,,,,,,,
4239,2,전통시장,2130307,도곡시장,9,,,,,,,,,
4240,2,골목상권,2110036,동묘앞역 3번,4,,,,,,,,,
4241,2,골목상권,2110385,효문고등학교,1,,,,,,,,,
4242,2,골목상권,2110192,동의보감타워,9,,,,,,,,,
4243,2,골목상권,2110203,떡전교사거리,3,,,,,,,,,
