기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,전통시장,2130083,"중곡제일시장(중곡제일골목시장, 광성시장)",CS100005,제과점,4720,3411,1309,684,693,624,702,708,832,477,54,486,789,979,2071,341,1971,2344,,266,763,1083,1094,1111,4
2022,4,전통시장,2130081,자양골목전통시장(자양골목시장),CS100005,제과점,6706,5356,1350,1027,900,1241,883,1305,306,1044,,1349,1826,1860,1663,8,2376,3931,25,424,679,1341,2038,1800,*
2022,4,전통시장,2130078,화양제일골목시장,CS100005,제과점,2051,1306,745,241,233,271,253,308,478,267,177,29,241,363,661,580,998,1018,68,842,457,202,359,89,*
2022,4,전통시장,2130077,조양시장,CS100005,제과점,5150,3149,2001,666,526,552,632,773,1120,881,,15,839,1561,2132,603,1368,3782,124,2956,1003,436,364,267,*
2022,4,전통시장,2130073,뚝도시장,CS100005,제과점,9412,7047,2365,1322,1457,1312,1420,1536,1658,707,,1164,2024,2164,2939,1121,3895,5194,97,1566,2103,1414,2237,1670,3
2022,4,전통시장,2130072,성동용답상가시장,CS100005,제과점,47981,32604,15377,6394,6336,6897,6319,6658,7762,7615,,9826,8456,8818,16599,4282,18884,27299,387,11516,10840,7895,9628,5915,3
2022,4,전통시장,2130070,뚝섬역상점가,CS100005,제과점,11400,7698,3702,976,837,1998,1821,2066,1976,1726,,2118,2705,2442,3354,781,3879,6990,108,2139,2779,2442,2313,1088,*
2022,4,전통시장,2130069,"한양대앞상점가(한양시장, 왕십리맛골목)",CS100005,제과점,16555,11457,5098,2163,2191,2377,2219,2507,2842,2256,557,18,1634,2163,6603,5580,7618,8937,1676,10293,2266,1094,944,282,*
2022,4,전통시장,2130068,마장축산물시장,CS100005,제과점,12527,9581,2946,1595,2074,1909,1899,2104,1713,1233,147,3826,2271,2046,2896,1341,5088,5197,39,1771,2309,1683,2916,1566,*
2022,4,전통시장,2130066,행당시장상점가,CS100005,제과점,2781,2158,623,373,527,373,419,466,577,46,,215,603,604,1038,321,1160,1621,66,647,606,390,533,539,*
